This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
malayalam,mal(Malayalam),,,y,,,,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb41289748q,,,,,,,,,
malgache,mlg(Malagasy),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000056028814,http://data.europeana.eu/item/9200365/BibliographicResource_1000056028960,,,,,,,,
manggarai,mqy(Manggarai),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_33241_,http://data.europeana.eu/item/2059208/archives_items_33243_,http://data.europeana.eu/item/2059208/archives_items_62_,http://data.europeana.eu/item/2059208/archives_items_64_,http://data.europeana.eu/item/2059208/archives_items_66_,http://data.europeana.eu/item/2059208/archives_items_68_,,,,
manza,mzv(Manza),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_35558_,http://data.europeana.eu/item/2059208/archives_items_35560_,http://data.europeana.eu/item/2059208/archives_items_35562_,http://data.europeana.eu/item/2059208/archives_items_35561_,http://data.europeana.eu/item/2059208/archives_items_35565_,http://data.europeana.eu/item/2059208/archives_items_35564_,http://data.europeana.eu/item/2059208/archives_items_35566_,,,
mongol,mon(Mongolian),mgt(Mongol),,y,,,,http://data.europeana.eu/item/2059208/archives_items_10480_,http://data.europeana.eu/item/2059208/archives_items_51787_,http://data.europeana.eu/item/2059208/archives_items_51788_,http://data.europeana.eu/item/2059208/archives_items_51796_,http://data.europeana.eu/item/2059208/archives_items_51797_,http://data.europeana.eu/item/2059208/archives_items_51799_,http://data.europeana.eu/item/2059208/archives_items_51798_,http://data.europeana.eu/item/2059208/archives_items_51800_,http://data.europeana.eu/item/2059208/archives_items_51802_,http://data.europeana.eu/item/2059208/archives_items_51870_
niemiecki,deu(German),,,y,,,,http://data.europeana.eu/item/2025902/_E1989_POZ001,http://data.europeana.eu/item/2025902/_E1989_POZ019,http://data.europeana.eu/item/2025902/_E1989_POZ068,http://data.europeana.eu/item/2025902/_E1989_POZ069,http://data.europeana.eu/item/2025902/_E1989_waw115,,,,,
norvég,nor(Norwegian),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1433592,http://data.europeana.eu/item/2051912/data_euscreenXL_1495234,http://data.europeana.eu/item/2051912/data_euscreenXL_2072934,http://data.europeana.eu/item/2051912/data_euscreenXL_643952,,,,,,
norvégien,nor(Norwegian),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_2000081550006,http://data.europeana.eu/item/9200365/BibliographicResource_3000134398058,http://data.europeana.eu/item/9200365/BibliographicResource_3000135345449,http://data.europeana.eu/item/9200365/BibliographicResource_3000135500422,,,,,,
norweski,nor(Norwegian),,,y,,,,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6639,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6640,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6641,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6642,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6644,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6643,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6646,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6647,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6645,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6648
nzakara,nzk(Nzakara),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_843_,,,,,,,,,
