This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
chinois,zho(Chinese),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000055427811,http://data.europeana.eu/item/9200365/BibliographicResource_2000081555233,http://data.europeana.eu/item/9200365/BibliographicResource_3000134389803,http://data.europeana.eu/item/9200365/BibliographicResource_3000134389985,http://data.europeana.eu/item/9200365/BibliographicResource_3000134389999,http://data.europeana.eu/item/9200365/BibliographicResource_3000134390004,http://data.europeana.eu/item/9200365/BibliographicResource_3000134390017,http://data.europeana.eu/item/9200365/BibliographicResource_3000134390043,http://data.europeana.eu/item/9200365/BibliographicResource_3000134390063,http://data.europeana.eu/item/9200365/BibliographicResource_3000134390086
chiński,zho(Chinese),,,y,,,,http://data.europeana.eu/item/2025902/_E1989_waw223,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_100916,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_100917,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_100918,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_100919,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_100920,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_100921,,,
corse,cos(Corsican),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000054888224,http://data.europeana.eu/item/9200365/BibliographicResource_1000054902258,http://data.europeana.eu/item/9200365/BibliographicResource_1000054951994,http://data.europeana.eu/item/9200365/BibliographicResource_1000055599492,http://data.europeana.eu/item/9200365/BibliographicResource_3000118469952,http://data.europeana.eu/item/9200365/BibliographicResource_3000126238024,http://data.europeana.eu/item/9200365/BibliographicResource_3000126238268,http://data.europeana.eu/item/9200365/BibliographicResource_3000134382417,,
coréen,kor(Korean),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_3000134387401,,,,,,,,,
cseh,ces(Czech),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1128852,http://data.europeana.eu/item/2051912/data_euscreenXL_1148242,http://data.europeana.eu/item/2051912/data_euscreenXL_1204270,http://data.europeana.eu/item/2051912/data_euscreenXL_1280166,http://data.europeana.eu/item/2051912/data_euscreenXL_1297642,http://data.europeana.eu/item/2051912/data_euscreenXL_1309242,http://data.europeana.eu/item/2051912/data_euscreenXL_1311170,http://data.europeana.eu/item/2051912/data_euscreenXL_1329888,http://data.europeana.eu/item/2051912/data_euscreenXL_1462178,http://data.europeana.eu/item/2051912/data_euscreenXL_1881912
danois,dan(Danish),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000055726331,http://data.europeana.eu/item/9200365/BibliographicResource_1000055762639,http://data.europeana.eu/item/9200365/BibliographicResource_2000081585187,http://data.europeana.eu/item/9200365/BibliographicResource_2000081585192,http://data.europeana.eu/item/9200365/BibliographicResource_2000081585275,http://data.europeana.eu/item/9200365/BibliographicResource_2000081593296,http://data.europeana.eu/item/9200365/BibliographicResource_2000092777981,http://data.europeana.eu/item/9200365/BibliographicResource_2000092779437,http://data.europeana.eu/item/9200365/BibliographicResource_2000092784768,http://data.europeana.eu/item/9200365/BibliographicResource_3000022713984
dansk,dan(Danish),,,y,,,,http://data.europeana.eu/item/2020902/0DBCFA39329570D582799C13EAD2A8556C846687,,,,,,,,,
deutsch,deu(German),,,y,,,,http://data.europeana.eu/item/08708/DB3D93A139341491626DA1E9B7CDC2F509C08B4C,http://data.europeana.eu/item/08708/7A302D1333A646BAAA8EF92E2C20B6D53AF030C5,http://data.europeana.eu/item/08708/427944821952FE2582E2785C08FDA70C69596249,http://data.europeana.eu/item/08708/AF12447F8E67D87F306F35E06F681AA6A3B5D8E7,http://data.europeana.eu/item/08708/42C64D3FFCF5D6495E77413707FF66EE1F2F3D9A,http://data.europeana.eu/item/08708/BDA6F2654B575A8B80CCF4EE11CF4F465B514518,http://data.europeana.eu/item/08708/B89C8E62AE9E1E861BEE9CBA893BFF65E2C680BB,http://data.europeana.eu/item/08708/AECD2DC7C549D13EFABE1AB19BD261CBD173C6F3,http://data.europeana.eu/item/08708/B532F02698898925AACE837EC26FA748032D8581,http://data.europeana.eu/item/08708/A0C3CF204E6E9E2027BAF579676C2BE22CB48D9A
dutch,nld(Dutch),,,y,,,,http://data.europeana.eu/item/000002/collections_apenet_physical_3_01_01_5_5_3_2149_3,http://data.europeana.eu/item/000002/collections_apenet_physical_3_01_01_5_5_3_2149,http://data.europeana.eu/item/000002/collections_apenet_physical_3_01_01_5_5_3_2149_4,http://data.europeana.eu/item/000002/collections_apenet_physical_3_01_01_5_5_3_2149_2,,,,,,
duński,dan(Danish),,,y,,,,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6711,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6701,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6712,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6703,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6704,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6702,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6713,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6709,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6719,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_6717
englisch,eng(English),,,y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129700,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129701,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129699,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129743,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129744,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129742,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129714,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129721,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129749,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000129748
english,eng(English),,,y,,,,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_colloque_cdmc_8473,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_colloque_cdmc_9088,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_8543,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_8631,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_8632,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_8647,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_8665,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_8770,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_9221,http://data.europeana.eu/item/91401/oai_cdmc_asso_fr_event_concours_composition_9222
espagnol,spa(Spanish),,,y,,,,http://data.europeana.eu/item/91401/oai_cimu_aloes_0087644,http://data.europeana.eu/item/91401/oai_cimu_aloes_0183097,http://data.europeana.eu/item/91401/oai_cimu_aloes_0183095,http://data.europeana.eu/item/91401/oai_cimu_aloes_0879259,http://data.europeana.eu/item/91401/oai_cimu_aloes_0909276,http://data.europeana.eu/item/91401/oai_cimu_aloes_0909291,http://data.europeana.eu/item/91401/oai_cimu_aloes_0909279,http://data.europeana.eu/item/91401/oai_cimu_aloes_0909306,http://data.europeana.eu/item/91401/oai_cimu_aloes_0909289,http://data.europeana.eu/item/91401/oai_cimu_aloes_0909303
español,spa(Spanish),,,y,,,,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_0004439d_69a7_4b5b_87fa_f326303d356c,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_00098e38_5056_4d2c_b6ab_01e15f2bf9f0,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_00008bb7_13ba_4625_bc02_08e97ae89869,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_00107240_a25d_4537_b938_1e543bf6e652,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_0019cc4e_ba20_4ed1_bb19_65264a356cd8,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_0053f47b_6720_4cc7_b3a5_da5a0491ead0,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_002f79e1_690f_4527_922c_6f8a6cc3ee9a,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_00619c04_32b0_4729_9bca_ecb757c6ae9f,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_0073e367_a8d4_4805_8900_d4df3c4e96a1,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esAVM_00837d2e_fec1_4a10_9612_17598d7d7251
espéranto,epo(Esperanto),,,y,,,,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb392032487,,,,,,,,,
finn,fin(Finnish),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_2023282,http://data.europeana.eu/item/2051912/data_euscreenXL_284638,http://data.europeana.eu/item/2051912/data_euscreenXL_637410,http://data.europeana.eu/item/2051912/data_euscreenXL_942666,,,,,,
finnois,fin(Finnish),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_3000134398062,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb424392881,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb42439310c,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb424393540,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb42439377n,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb424393660,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb42439387z,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb424393827,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb42439399z,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb42439395k
francese,fra(French),,,y,,,,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973502,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973635,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973639,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973691,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973693,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973865,http://data.europeana.eu/item/9200214/BibliographicResource_3000094622653,http://data.europeana.eu/item/9200214/BibliographicResource_3000094622616,http://data.europeana.eu/item/9200212/BibliographicResource_3000005875521,http://data.europeana.eu/item/9200212/BibliographicResource_3000005875522
francia,fra(French),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1003088,http://data.europeana.eu/item/2051912/data_euscreenXL_1017508,http://data.europeana.eu/item/2051912/data_euscreenXL_1018802,http://data.europeana.eu/item/2051912/data_euscreenXL_1071446,http://data.europeana.eu/item/2051912/data_euscreenXL_1074654,http://data.europeana.eu/item/2051912/data_euscreenXL_1101352,http://data.europeana.eu/item/2051912/data_euscreenXL_1104410,http://data.europeana.eu/item/2051912/data_euscreenXL_1147172,http://data.europeana.eu/item/2051912/data_euscreenXL_1169922,http://data.europeana.eu/item/2051912/data_euscreenXL_1190016
francès,fra(French),,,y,,,,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_49558,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_51290,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_50469,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_51822,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_51660,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_52550,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_51989,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_53184,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_53983,http://data.europeana.eu/item/919101/cdm_ref_collection_balnearis_id_54680
francés,fra(French),,,y,,,,http://data.europeana.eu/item/919117/u__ProgOC_1255,http://data.europeana.eu/item/919117/u__ProgOC_1984,http://data.europeana.eu/item/919117/u__ProgOC_2195,http://data.europeana.eu/item/919117/u__ProgOC_2561,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esBHM_072061ab_e4d9_4d38_99fc_ded5088f4f1b,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esBHM_0d55df8f_e31b_49c1_8b9a_20daf3b02333,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esBHM_3fd41b35_295c_432c_b3ce_9ffaac3e2522,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esBHM_6b70afb7_f000_42c8_a883_3975dda92bac,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esBHM_6fd52ae4_2810_46a2_876b_e8148825dd8b,http://data.europeana.eu/item/2022701/urn_repo_memoriademadrid_esBHM_76cb0d33_8dda_4b73_90b9_6c56371b891b
französisch,fra(French),,,y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000132003,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000132880,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000135432,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000141151,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000145142,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000147884,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000148143,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000148488,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000151094,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000151618
français,fra(French),,,y,,,,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1144,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1145,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1143,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1142,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1146,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1147,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1149,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1159,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1151,http://data.europeana.eu/item/2023401/ead_html_id_FRAD033_IR_1MiEC_c_FRAD033_IR_1MiEC_FRAD033_IR_1MiEC_de_1161
german,deu(German),,,y,,,,http://data.europeana.eu/item/9200235/books_details_genealogie_und_migrationsmythen_im_antiken_mittelmeerraum_und_auf_der_arabi,,,,,,,,,
gilaki,glk(Gilaki),,,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9277,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9275,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9278,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9276,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9279,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9280,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9282,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9281,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9283,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9284
greaca,ell(Greek),,,y,,,,http://data.europeana.eu/item/05813/BU_F_00684_1463,,,,,,,,,
greacă,ell(Greek),,,y,,,,http://data.europeana.eu/item/05813/BU_F_00684_1654,http://data.europeana.eu/item/05813/BU_F_00684_1670,,,,,,,,
grec,ell(Greek),,,y,,,,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_cont_866,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_cont_875,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_cont_886,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_cont_888,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_cont_898,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_ex_text_10960,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_ex_text_8865,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_ex_text_8864,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_ex_text_8866,http://data.europeana.eu/item/2022701/oai_catedramariustorres_udl_cat_ex_text_8876
grúz,kat(Georgian),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_534148,,,,,,,,,
görög,ell(Greek),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1144048,http://data.europeana.eu/item/2051912/data_euscreenXL_1147170,http://data.europeana.eu/item/2051912/data_euscreenXL_1148300,http://data.europeana.eu/item/2051912/data_euscreenXL_1167456,http://data.europeana.eu/item/2051912/data_euscreenXL_1187710,http://data.europeana.eu/item/2051912/data_euscreenXL_1242780,http://data.europeana.eu/item/2051912/data_euscreenXL_1447766,http://data.europeana.eu/item/2051912/data_euscreenXL_1887708,http://data.europeana.eu/item/2051912/data_euscreenXL_1897060,http://data.europeana.eu/item/2051912/data_euscreenXL_2020784
hindi,hin(Hindi),,,y,,,,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb41330835m,,,,,,,,,
holland,nld(Dutch),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1032316,http://data.europeana.eu/item/2051912/data_euscreenXL_2023282,http://data.europeana.eu/item/2051912/data_euscreenXL_939678,http://data.europeana.eu/item/2051912/data_euscreenXL_959894,http://data.europeana.eu/item/2051912/data_euscreenXL_999630,,,,,
hongrois,hun(Hungarian),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000056016454,http://data.europeana.eu/item/9200365/BibliographicResource_1000056016488,http://data.europeana.eu/item/9200365/BibliographicResource_2000081538844,http://data.europeana.eu/item/9200365/BibliographicResource_3000134101075,http://data.europeana.eu/item/9200365/BibliographicResource_3000134388956,,,,,
horvát,hrv(Croatian),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1013770,http://data.europeana.eu/item/2051912/data_euscreenXL_1045142,http://data.europeana.eu/item/2051912/data_euscreenXL_1078522,http://data.europeana.eu/item/2051912/data_euscreenXL_1134066,http://data.europeana.eu/item/2051912/data_euscreenXL_1172540,http://data.europeana.eu/item/2051912/data_euscreenXL_1185982,http://data.europeana.eu/item/2051912/data_euscreenXL_1191124,http://data.europeana.eu/item/2051912/data_euscreenXL_1193700,http://data.europeana.eu/item/2051912/data_euscreenXL_1207800,http://data.europeana.eu/item/2051912/data_euscreenXL_1221708
hung,hnu(Hung),,,y,,,,http://data.europeana.eu/item/9200332/BibliographicResource_3000095312554,http://data.europeana.eu/item/9200332/BibliographicResource_3000095314248,http://data.europeana.eu/item/9200332/BibliographicResource_3000095322906,http://data.europeana.eu/item/9200332/BibliographicResource_3000095331014,http://data.europeana.eu/item/9200332/BibliographicResource_3000095335936,http://data.europeana.eu/item/9200332/BibliographicResource_3000095337262,http://data.europeana.eu/item/9200332/BibliographicResource_3000095366884,http://data.europeana.eu/item/9200332/BibliographicResource_3000095369982,http://data.europeana.eu/item/9200332/BibliographicResource_3000095373838,http://data.europeana.eu/item/9200332/BibliographicResource_3000095375107
héber,heb(Hebrew),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1009504,http://data.europeana.eu/item/2051912/data_euscreenXL_1009512,http://data.europeana.eu/item/2051912/data_euscreenXL_1387222,http://data.europeana.eu/item/2051912/data_euscreenXL_1442058,http://data.europeana.eu/item/2051912/data_euscreenXL_1482234,http://data.europeana.eu/item/2051912/data_euscreenXL_1907650,http://data.europeana.eu/item/2051912/data_euscreenXL_1961760,http://data.europeana.eu/item/2051912/data_euscreenXL_858692,,
hébreu,heb(Hebrew),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536025,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536026,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536028,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536034,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536040,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536046,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536064,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536070,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536071,http://data.europeana.eu/item/9200365/BibliographicResource_2000081536072
iban,iba(Iban),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_34601_,http://data.europeana.eu/item/2059208/archives_items_34602_,http://data.europeana.eu/item/2059208/archives_items_34603_,http://data.europeana.eu/item/2059208/archives_items_34606_,http://data.europeana.eu/item/2059208/archives_items_34604_,http://data.europeana.eu/item/2059208/archives_items_34605_,http://data.europeana.eu/item/2059208/archives_items_34607_,http://data.europeana.eu/item/2059208/archives_items_34609_,http://data.europeana.eu/item/2059208/archives_items_34608_,http://data.europeana.eu/item/2059208/archives_items_34610_
indonésien,ind(Indonesian),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_34066_,http://data.europeana.eu/item/2059208/archives_items_34067_,http://data.europeana.eu/item/2059208/archives_items_34068_,,,,,,,
inglese,eng(English),,,y,,,,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973633,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973644,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973657,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973662,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973663,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973676,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973682,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973686,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973702,http://data.europeana.eu/item/9200214/BibliographicResource_3000073973737
irlandais,gle(Irish),,,y,,,,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb413298885,,,,,,,,,
italian,ita(Italian),,,y,,,,http://data.europeana.eu/item/2023810/fedora_repository_openbess_TO043_00722,http://data.europeana.eu/item/2023810/fedora_repository_openbess_TO043_00789,http://data.europeana.eu/item/2023810/fedora_repository_openbess_TO043_00792,http://data.europeana.eu/item/2023810/fedora_repository_openbess_TO043_00816,http://data.europeana.eu/item/2023810/fedora_repository_openbess_TO043_00807,http://data.europeana.eu/item/2023810/fedora_repository_openbess_TO043_00977,http://data.europeana.eu/item/2023810/ms_internetCulturale_php_id_oai_3Awww_internetculturale_sbn_it_2FTeca_3A20_3ANT0000_3A01R0522910001003,http://data.europeana.eu/item/2023810/ms_internetCulturale_php_id_oai_3Awww_internetculturale_sbn_it_2FTeca_3A20_3ANT0000_3A01R0522910001001,http://data.europeana.eu/item/2023810/ms_internetCulturale_php_id_oai_3Awww_internetculturale_sbn_it_2FTeca_3A20_3ANT0000_3A01R0522910001004,http://data.europeana.eu/item/2023810/ms_internetCulturale_php_id_oai_3Awww_internetculturale_sbn_it_2FTeca_3A20_3ANT0000_3A01R0522910001002
