This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
cat/spa,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91909/E0BD7AE5EBBB341D0B36BA86191D8D7EF40C31CB,http://data.europeana.eu/item/91909/2E2EF7CE8364B89063FF17E61F784638E8EBAE59,http://data.europeana.eu/item/91909/1FF621420AE3AEFE94C33CDF855CFE190BBEEBFA,http://data.europeana.eu/item/91909/3D25F566A6DB83DE76553A033D0FB58E069FC949,http://data.europeana.eu/item/91909/7DD5AB8F16DD49271C364E8E77868E5F228502F7,http://data.europeana.eu/item/91909/CBFBD37D336A9BF82813748DC19D1FC20470A482,http://data.europeana.eu/item/91909/D477CA672F9224D4A7D289A09C8808C8056A618C,http://data.europeana.eu/item/91909/7FCCEDF4F00999A610CE0316E1D9AA0EDFC75458,http://data.europeana.eu/item/91909/BC57D1641ABC23481E4A67301C5C0ECEFF643626,http://data.europeana.eu/item/91909/91DE59FADEE593F9BD939F5629FD99A1EF29EEB0
cat;,cat(Catalan),,,y,,,,http://data.europeana.eu/item/91929/u__fonsFerran_21486,http://data.europeana.eu/item/91930/u__guerraInd_9469,http://data.europeana.eu/item/91930/u__guerraInd_9467,http://data.europeana.eu/item/91930/u__guerraInd_9653,http://data.europeana.eu/item/91928/u__comercUPF_12615,http://data.europeana.eu/item/91928/u__comercUPF_5031,http://data.europeana.eu/item/91928/u__comercUPF_8752,http://data.europeana.eu/item/91928/u__comercUPF_9826,http://data.europeana.eu/item/919117/u__ProgOC_570,http://data.europeana.eu/item/919117/u__ProgOC_621
cat; fra,fra(French),cat(Catalan),,y,,,,http://data.europeana.eu/item/919115/u__MMautors_5042,,,,,,,,,
cat; fra;,fra(French),cat(Catalan),,y,,,,http://data.europeana.eu/item/919117/u__ProgOC_148,,,,,,,,,
cat; spa,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91944/F8086D38183AC42C23F3558B649C8A5124769134,http://data.europeana.eu/item/91919/u__pavellorepu_964,http://data.europeana.eu/item/919115/u__MMautors_7052,,,,,,,
cat; spa;,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91928/u__comercUPF_10773,http://data.europeana.eu/item/91928/u__comercUPF_11543,http://data.europeana.eu/item/919117/u__ProgOC_1089,,,,,,,
"cs
 Czech",ces(Czech),,,y,,,,http://data.europeana.eu/item/9200106/F4E2DB21AE1F29BCA507E9240CDE06AEAB5B99AE,http://data.europeana.eu/item/9200106/BCC3909B6E37FDD4656EB4EA71960491DFCB9265,http://data.europeana.eu/item/9200106/A05CC66009E0E4AC3C6CA70859444D64347B8031,,,,,,,
"da
 Danish",dan(Danish),,,y,,,,http://data.europeana.eu/item/9200106/F3ECDF3754911CF04F0F45C270A22F068B1C1F12,http://data.europeana.eu/item/9200106/2B665EE89B003A7DF19C16BD10DC6F07BAE9BBDA,http://data.europeana.eu/item/9200106/1766ECE12FF90A50D4CA60C852C2A466B0A06655,http://data.europeana.eu/item/9200106/9AFC08444E7E9EF173F324B481FCF6B5F595A6AB,http://data.europeana.eu/item/9200106/8990FD5206F458A160728F749D1FFD0AD3ECFC58,http://data.europeana.eu/item/9200106/46040B45AA5AF419389981FD070B9A9B287EF0A4,http://data.europeana.eu/item/9200106/675D4A4300979D54520683568814392922D7B3CF,http://data.europeana.eu/item/9200106/B6683CC8229BAED84F54CC073BDE896EB004456E,http://data.europeana.eu/item/9200106/3219D247933D622AA1957A020A45CD3323E62C41,http://data.europeana.eu/item/9200106/F4B4DA429AD2A05772154DCACBADB1AB39ED6F2D
da - danish,dan(Danish),,,y,,,,http://data.europeana.eu/item/08601/______1037479000000091021__________________,http://data.europeana.eu/item/08601/______1037479000000091029__________________,http://data.europeana.eu/item/08601/______1037479000000091033__________________,http://data.europeana.eu/item/08601/______1037479000000091025__________________,http://data.europeana.eu/item/08601/______1037479000000091037__________________,http://data.europeana.eu/item/08601/______1037479000000091045__________________,http://data.europeana.eu/item/08601/______1037479000000092003__________________,http://data.europeana.eu/item/08601/______1037479000000091041__________________,http://data.europeana.eu/item/08601/______1037479000000092021__________________,http://data.europeana.eu/item/08601/______1037479000000092025__________________
"de
 German",deu(German),,,y,,,,http://data.europeana.eu/item/9200106/058057073A7FA568126E0CBB6D2EB3B98F0B519C,http://data.europeana.eu/item/9200106/3964551EF0D5D9E796BF88B58E1A5A0005683F2C,http://data.europeana.eu/item/9200106/AEC43E6CB4557D936BF72B03073D2ACE2E5B2818,http://data.europeana.eu/item/9200106/9B95407C52D7B531F418D8D6279EF7135E589825,http://data.europeana.eu/item/9200106/346A28E9B4D895D15980A25D6D3BB36718D571B8,http://data.europeana.eu/item/9200106/EF0FB1DE2747D6E3AA94331308A30DCA1EF78207,http://data.europeana.eu/item/9200106/32988235BF0F3234F49CF5ED179E6BAE52D11057,http://data.europeana.eu/item/9200106/264804D2F42DF532B96015B04629F92F706C4061,http://data.europeana.eu/item/9200106/55C9EEC43DDE6F4CDC44E50045C09C93B4313BD3,http://data.europeana.eu/item/9200106/AE33775200CE3CF3DF770A4502E1473927280FAB
de - german,deu(German),,,y,,,,http://data.europeana.eu/item/08617/1037479000000267045,,,,,,,,,
de yi,deu(German),yid(Yiddish),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000083869,,,,,,,,,
de^English,deu(German),eng(English),,y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_439214,http://data.europeana.eu/item/9200235/download_type_document_docid_446018,http://data.europeana.eu/item/9200235/download_type_document_docid_453483,http://data.europeana.eu/item/9200235/download_type_document_docid_453484,http://data.europeana.eu/item/9200235/download_type_document_docid_465871,http://data.europeana.eu/item/9200235/download_type_document_docid_478912,http://data.europeana.eu/item/9200235/download_type_document_docid_512255,http://data.europeana.eu/item/9200235/download_type_document_docid_574667,http://data.europeana.eu/item/9200235/download_type_document_docid_574831,
de^English^ru,rus(Russian),deu(German),eng(English),y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_594630,,,,,,,,,
de^English^tr,tur(Turkish),deu(German),eng(English),y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_611241,,,,,,,,,
de^la,deu(German),lat(Latin),,y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_454362,http://data.europeana.eu/item/9200235/download_type_document_docid_578179,,,,,,,,
de^sl,deu(German),slv(Slovenian),,y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_611238,,,,,,,,,
deutsch (ger),deu(German),,,y,,,,http://data.europeana.eu/item/9200235/9783731501169,http://data.europeana.eu/item/9200235/9783731501558,http://data.europeana.eu/item/9200235/9783731501374,http://data.europeana.eu/item/9200235/9783731501701,http://data.europeana.eu/item/9200235/9783731502234,http://data.europeana.eu/item/9200235/9783731502166,http://data.europeana.eu/item/9200235/9783731502593,http://data.europeana.eu/item/9200235/9783731503255,http://data.europeana.eu/item/9200235/9783731502685,http://data.europeana.eu/item/9200235/9783731503880
