This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
Portuguese,por(Portuguese),,,y,,,,http://data.europeana.eu/item/9200109/FD5D140B9CAB2A950ADB0C78EE360EE613530256,http://data.europeana.eu/item/9200109/A01D52DBC0196577120E90FC40E8713EEC55FD70,http://data.europeana.eu/item/9200226/004483981,http://data.europeana.eu/item/9200226/004484004,http://data.europeana.eu/item/9200226/004483980,http://data.europeana.eu/item/9200226/004484005,http://data.europeana.eu/item/9200226/004484006,http://data.europeana.eu/item/09206/EUS_1DEA1D8048F147119DAF1CEB40760C0D,http://data.europeana.eu/item/09206/EUS_B7EF929047614C6C86DCDBC265FBEB7A,http://data.europeana.eu/item/2022333/0B6A8365AFB46E9FAB84A7B5A21B4F0FE2719780
Português,por(Portuguese),,,y,por(Portuguese),,,http://data.europeana.eu/item/2022801/12DB173F60974FB60DC4717C360E60F3C1CEFD63,http://data.europeana.eu/item/2022801/CC0136D5C3B9B3FF9CFE57D7BCAF8442C6E03E71,http://data.europeana.eu/item/2022801/14F175F750FF9576CBA93D4750D96AB53A8F35A1,http://data.europeana.eu/item/2022801/2F8236E8E1C68DD864756B167F82097C54B25241,http://data.europeana.eu/item/2022801/02313F0D733D770E44C9F7739E08A6DDCCF5E25E,http://data.europeana.eu/item/2022801/83B6130E7B8F0F91426608669959A2B7D21FA4E4,http://data.europeana.eu/item/2022801/37120E3827CE7F450007BF2E9FDB644561892A1F,http://data.europeana.eu/item/2022801/0059B18A73A0C98CA40DC395F9B0E92028D27210,http://data.europeana.eu/item/2022801/D47E99464DC3203EF1090A0F0F49C1AB47AC36A3,http://data.europeana.eu/item/2022801/789743BB2B0F6B64B8CC518C801086C5C502C8F2
Páez,pbb(Páez),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_4519_,http://data.europeana.eu/item/2059208/archives_items_51943_,http://data.europeana.eu/item/2059208/archives_items_51946_,http://data.europeana.eu/item/2059208/archives_items_51945_,http://data.europeana.eu/item/2059208/archives_items_51944_,http://data.europeana.eu/item/2059208/archives_items_51947_,http://data.europeana.eu/item/2059208/archives_items_51949_,http://data.europeana.eu/item/2059208/archives_items_51948_,http://data.europeana.eu/item/2059208/archives_items_51950_,http://data.europeana.eu/item/2059208/archives_items_51955_
Quechua,que(Southern Quechua),,,?,,,,http://data.europeana.eu/item/2059208/archives_items_30121_,http://data.europeana.eu/item/2059208/archives_items_30125_,http://data.europeana.eu/item/2059208/archives_items_30124_,http://data.europeana.eu/item/2059208/archives_items_30122_,http://data.europeana.eu/item/2059208/archives_items_30120_,http://data.europeana.eu/item/2059208/archives_items_30126_,http://data.europeana.eu/item/2059208/archives_items_30127_,http://data.europeana.eu/item/2059208/archives_items_30129_,http://data.europeana.eu/item/2059208/archives_items_30128_,http://data.europeana.eu/item/2059208/archives_items_30133_
Rabha,rah(Rabha),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_38641_,,,,,,,,,
Resígaro,rgr(Resígaro),,,y,,,,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DDCF_9,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DDD0_F,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DDD1_F,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DE86_6,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DE87_4,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DE88_9,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DEB3_B,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DEB4_0,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DEB6_C,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000C_DF01_7
Romana,ron(Romanian),,,y,,,,http://data.europeana.eu/item/9200164/A97AE6382E410D6A3E213A611750EC62C547FBB8,http://data.europeana.eu/item/9200164/CD44A586C3F6476CBD4EA66AF54A80CC54AF6970,,,,,,,,
Romanian,ron(Romanian),,,y,,,,http://data.europeana.eu/item/9200132/B8ED5588AF37CE5ADA678A5461243CF9AF3FECC1,http://data.europeana.eu/item/9200132/1FB2FBCFCE3CEB6627B290E0C2127047C8951731,http://data.europeana.eu/item/9200132/BAC13D0B2B52A23847D738ED246F8049F2E02837,http://data.europeana.eu/item/9200132/8CDCD3A3E1419475BD9A3384435BFB327042ABC1,http://data.europeana.eu/item/9200132/962467E3F0D3363E016BC42BED5D9E71C43C5993,http://data.europeana.eu/item/9200132/820E0C0C82E0F002D1D288322E2E46E432C98144,http://data.europeana.eu/item/9200132/AC709FFD748D42391AF57494DD99FB397B84519F,http://data.europeana.eu/item/9200132/06D2F4881CA3BCF1EC931E378110A2474292761A,http://data.europeana.eu/item/9200132/51DFEBAA2D206FB30FA0DAA408C2B71226526711,http://data.europeana.eu/item/9200132/B6F79A38856BAB42D28C07AC61ECF26A85370ED1
Romansh,roh(Romansh),,,y,,,,http://data.europeana.eu/item/09215/EUS_7A520E19DFB5469388C65033D2AD6174,http://data.europeana.eu/item/09215/EUS_F2B8A47AE22C49A689F7676904D9F4DF,,,,,,,,
Romany,rom(Romany),,,y,,,,http://data.europeana.eu/item/9200132/BF40BB346F19F055FA9D6D9F2012BEA11577D076,,,,,,,,,
