This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
Hebräisch,heb(Hebrew),,,y,,,,http://data.europeana.eu/item/2020601/attachments_137255_13453_137255_original_137255_jpg,,,,,,,,,
Hindi,hin(Hindi),,,y,,,,http://data.europeana.eu/item/09210/EUS_7759CAB2515048929FC5EA8B81DE0586,http://data.europeana.eu/item/09210/EUS_9C5CBB45C5E0400E9843963A00843B25,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_6B88_1,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_6BE4_2,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_6C1B_B,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_8ECE_B,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_8ED0_3,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_8ED1_E,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0010_8ECF_5,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0017_E6F8_5
Hongaars,hun(Hungarian),,,y,,,,http://data.europeana.eu/item/2032014/4e9be039c9f26cb3b289a43a0fc7474a,http://data.europeana.eu/item/2032014/52a63bd70d243f794fa6920ed22f6132,http://data.europeana.eu/item/2032014/64433d824873ef05382be38d289e5329,,,,,,,
Hongrois,hun(Hungarian),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_3538_,http://data.europeana.eu/item/2059208/archives_items_36819_,http://data.europeana.eu/item/2059208/archives_items_36818_,http://data.europeana.eu/item/2059208/archives_items_36817_,http://data.europeana.eu/item/2059208/archives_items_36821_,http://data.europeana.eu/item/2059208/archives_items_36820_,http://data.europeana.eu/item/2059208/archives_items_36822_,http://data.europeana.eu/item/2059208/archives_items_36823_,http://data.europeana.eu/item/2059208/archives_items_36824_,http://data.europeana.eu/item/2059208/archives_items_36826_
Hungarian,hun(Hungarian),,,y,,,,http://data.europeana.eu/item/08701/6D440F294749ED7124B6083B12FEF41C0BDD9277,http://data.europeana.eu/item/08701/2E162873C9CA31D06A6285195FC65D8117C42C74,http://data.europeana.eu/item/9200132/4B72B62C8F7C63669AA55B81EC63FCA63C2064EB,http://data.europeana.eu/item/9200132/DABB4D120ACE2B91C1782960887F77C4BD29E03B,http://data.europeana.eu/item/9200132/2CECA216E7797F91E36E70461D4BCACE49892066,http://data.europeana.eu/item/9200132/77F3E3A1AA6B010841288E36A0BF0257114F3DF9,http://data.europeana.eu/item/9200132/174D4A8578452240B34FF5084C85247CF40AE3AB,http://data.europeana.eu/item/9200132/2742967167AFB9E11BE95753554471B61CE3493D,http://data.europeana.eu/item/9200132/7A4C3E29A95D314B22B8F89774BE1E93F969495F,http://data.europeana.eu/item/9200132/48F83D0C96FEBBA7AC8D577208B59D08C89D382E
Hébreu,heb(Hebrew),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_38533_,http://data.europeana.eu/item/2059208/archives_items_38535_,http://data.europeana.eu/item/2059208/archives_items_38534_,http://data.europeana.eu/item/2059208/archives_items_38536_,,,,,,
ITALIANO,ita(Italian),,,y,,,,http://data.europeana.eu/item/9200235/stag_wp_content_uploads_2015_09_DIFIMA_WEB_1_pdf,http://data.europeana.eu/item/9200235/stag_wp_content_uploads_2015_10_WORKSHOP_definitivo3PERWEB_pdf,,,,,,,,
Icelandic,isl(Icelandic),,,y,,,,http://data.europeana.eu/item/08701/DA49F087CBFA9854FB00EA1F2BC436B009C0CE07,,,,,,,,,
Indonesian,ind(Indonesian),,,y,,,,http://data.europeana.eu/item/08701/CF1EB640950F005F3A0E7C53EADD9FCFC6AF0FB1,http://data.europeana.eu/item/9200120/zbz_action_search_do_vid_ZAD_fn_search_vl_28freeText0_29_ebi01_prod005432057,http://data.europeana.eu/item/2059208/archives_items_1081_,http://data.europeana.eu/item/2059208/archives_items_52160_,http://data.europeana.eu/item/2059208/archives_items_52161_,,,,,
Inglese,eng(English),,,y,,,,http://data.europeana.eu/item/9200235/stag_wp_content_uploads_2015_06_Reading_in_Russia_okDEFweb_pdf,http://data.europeana.eu/item/9200235/stag_wp_content_uploads_2015_06_brogi_2_web_pdf,http://data.europeana.eu/item/9200235/stag_wp_content_uploads_2015_06_Vol_Patey__PDF_WEB_def_pdf,,,,,,,
