This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
"kl
"per
 Persian",fas(Persian),,,y,,,,http://data.europeana.eu/item/9200106/03B939AF9F6039468C6D21E7E76B55A3CA37D868,http://data.europeana.eu/item/9200106/F15092DB024D9AC5840CFC29E53D38253ED5B0BA,http://data.europeana.eu/item/9200106/6D1C7FB42595CFED7A63AC44AAEE6F460EEE52B2,,,,,,,
persan/gilaki,glk(Gilaki),fas(Persian),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9238,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9241,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9332,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9333,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9381,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9384,,,,
persan/gilaki/français,fra(French),glk(Gilaki),fas(Persian),y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9379,,,,,,,,,
persan/turkmen,fas(Persian),tuk(Turkmen),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9262,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9263,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9264,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9261,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9265,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9266,,,,
"pl
 Polish",pol(Polish),,,y,,,,http://data.europeana.eu/item/9200106/6AB73B1E53FC24054D969BEA14A03AE288B2E8A0,http://data.europeana.eu/item/9200106/FED6D01FA8BB9F3256C180C6BAC3122A2BD11A34,http://data.europeana.eu/item/9200106/B543D65559F66389E9C1BEC75014A09DFB97C2D7,http://data.europeana.eu/item/9200106/B726B31A194FE02ABAB1F5E3264317CBA859992E,http://data.europeana.eu/item/9200106/3397E7566795A8FB32A35B44A7269B7A3466B486,http://data.europeana.eu/item/9200106/4876D0F6163BE00A34A81569211D5DA02E3E545B,http://data.europeana.eu/item/9200106/8D3F913CB51647577C563ADE28CF1DDDC3E30692,,,
pms/fre,fra(French),pms(Piemontese),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8347,,,,,,,,,
pol',pol(Polish),,,y,,,,http://data.europeana.eu/item/09404/id_oai_biblioteka_wejherowo_pl_5243,,,,,,,,,
"pol, yid",yid(Yiddish),pol(Polish),,y,,,,http://data.europeana.eu/item/09404/id_oai_pbc_biaman_pl_26715,http://data.europeana.eu/item/09404/id_oai_pbc_biaman_pl_26716,http://data.europeana.eu/item/09404/id_oai_pbc_biaman_pl_26717,,,,,,,
pol],pol(Polish),,,y,,,,http://data.europeana.eu/item/09404/id_oai_biblioteka_wejherowo_pl_5272,,,,,,,,,
por;,por(Portuguese),,,y,,,,http://data.europeana.eu/item/91928/u__comercUPF_6344,,,,,,,,,
"pt
 Portuguese",por(Portuguese),,,y,,,,http://data.europeana.eu/item/9200106/023037351A82F78E13650B4077963DC735F951AF,http://data.europeana.eu/item/9200106/178CB3687C8C5CCCC3F2575B274780D12EA35FFB,http://data.europeana.eu/item/9200106/AD9CCB1D0B1F192EE5CD343221B9DBB9D995D2AF,http://data.europeana.eu/item/9200106/884DF8975581822858CDA23637FC8F755793517C,http://data.europeana.eu/item/9200106/55E24CE8F080351948EF15A3AB856D1B3B654F72,http://data.europeana.eu/item/9200106/307276125B82A0A51616338BD13156C0BC1FD02E,http://data.europeana.eu/item/9200106/98190662BABD33928669B3F30523C7FFED48B64A,http://data.europeana.eu/item/9200106/6BD3C1B0F4FD8ED7BEB3887E574A499974EC34A0,http://data.europeana.eu/item/9200106/C2F6D91DFFF0FB60E6E21A562ACF608B815FC947,http://data.europeana.eu/item/9200106/D51E38ECC82518707538D87DF099EB2B90406A39
pt de,por(Portuguese),deu(German),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000112243,,,,,,,,,
pt he,por(Portuguese),heb(Hebrew),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000228084,,,,,,,,,
