This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
English Welsh Hungarian,hun(Hungarian),cym(Welsh),eng(English),y,,,,http://data.europeana.eu/item/09218/EUS_9F8F4E0FC7B6444CAC84BFF847881E44,,,,,,,,,
"English, Albanian",sqi(Albanian),eng(English),,y,,,,http://data.europeana.eu/item/9200235/https___www_dropbox_com_s_a1wamyy753c8cdy_DOE_Lapidari_Volume_3_Images_Part_II_pdf_dl_0,http://data.europeana.eu/item/9200235/https___www_dropbox_com_s_ohm61riuq2mlqsg_DOE_Lapidari_Volume_2_Images_Part_I_pdf_dl_0,http://data.europeana.eu/item/9200235/https___www_dropbox_com_s_rg2bj1hypiliuhg_DOE_Lapidari_Volume_1_Texts_pdf_dl_0,,,,,,,
"English, Chinese",zho(Chinese),eng(English),,y,,,,http://data.europeana.eu/item/9200235/viewbooktoc_product_462416,,,,,,,,,
"English, French",fra(French),eng(English),,y,,,,http://data.europeana.eu/item/9200235/viewbooktoc_product_129816,http://data.europeana.eu/item/9200235/viewbooktoc_product_177498,http://data.europeana.eu/item/9200235/viewbooktoc_product_216311,http://data.europeana.eu/item/9200235/viewbooktoc_product_217372,http://data.europeana.eu/item/9200235/viewbooktoc_product_38506,,,,,
"English, German",deu(German),eng(English),,y,,,,http://data.europeana.eu/item/9200235/viewbooktoc_product_177442,http://data.europeana.eu/item/9200235/viewbooktoc_product_204671,http://data.europeana.eu/item/9200235/viewbooktoc_product_209807,http://data.europeana.eu/item/9200235/viewbooktoc_product_210913,http://data.europeana.eu/item/9200235/viewbooktoc_product_209819,http://data.europeana.eu/item/9200235/viewbooktoc_product_216968,http://data.europeana.eu/item/9200235/viewbooktoc_product_266827,http://data.europeana.eu/item/9200235/viewbooktoc_product_457660,http://data.europeana.eu/item/9200235/viewbooktoc_product_462127,http://data.europeana.eu/item/9200235/viewbooktoc_product_462128
"English, German, French",fra(French),deu(German),eng(English),y,,,,http://data.europeana.eu/item/9200235/viewbooktoc_product_216210,,,,,,,,,
"English, Hungarian",hun(Hungarian),eng(English),,y,,,,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6136,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6137,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6143,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6141,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6150,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6152,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6869,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6995,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6994,http://data.europeana.eu/item/2048009/Athena_Plus_ProvidedCHO_Museum_of_Fine_Arts___Hungarian_National_Gallery__Budapest_6993
English; Czech,ces(Czech),eng(English),,y,,,,http://data.europeana.eu/item/9200235/index_php_books_120188,,,,,,,,,
English; Italian,ita(Italian),eng(English),,y,,,,http://data.europeana.eu/item/9200235/index_php_books_120211,http://data.europeana.eu/item/2059209/data_sounds_R_M_20_g_9,http://data.europeana.eu/item/2059209/data_sounds_Zweig_MS_60,,,,,,,
English;Hebrew,heb(Hebrew),eng(English),,y,,,,http://data.europeana.eu/item/09331/C1534177C00141C31658CA0FAD5A11B12990487C,http://data.europeana.eu/item/09331/52ED823C4155DD6C1529C60C8059D5D655F3AB6A,http://data.europeana.eu/item/09331/692F6C509D88E7C1A41FECBC33CBCC4EF2B79E03,http://data.europeana.eu/item/09331/317864CD76B89B091A36CA5E5F97B0CB84C9E294,http://data.europeana.eu/item/09331/3D0FF0986FB93FB07AE8778A03ADAC7C033B4149,http://data.europeana.eu/item/09331/50A999C4F574DDBE2E8D5D10389839F486DD4849,http://data.europeana.eu/item/09331/E39968D76DEE9BC0A5F2506EAE4871D982D7FCF2,http://data.europeana.eu/item/09331/6E45FAC6BF6D3E5E1CF50039A888D1C5B81916A7,http://data.europeana.eu/item/09331/409C641AF1FBED47B9F6C605EE9541BD182046DC,http://data.europeana.eu/item/09331/AD781DD55F1B23BF8A5A8554CED2F324AE9E57E1
English^bo,bod(Tibetan),eng(English),,y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_611247,,,,,,,,,
English^de,deu(German),eng(English),,y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_574673,,,,,,,,,
"FRE, ITA",fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/2023813/Generale_ricerca_AnteprimaManoscritto_html_codiceMan_22458,http://data.europeana.eu/item/2023813/Generale_ricerca_AnteprimaManoscritto_html_codiceMan_39044,http://data.europeana.eu/item/2023813/Generale_ricerca_AnteprimaManoscritto_html_codiceMan_46803,http://data.europeana.eu/item/2023813/Generale_ricerca_AnteprimaManoscritto_html_codiceMan_47594,,,,,,
"FRE, LAT",fra(French),lat(Latin),,y,,,,http://data.europeana.eu/item/2023813/Generale_ricerca_AnteprimaManoscritto_html_codiceMan_47157,,,,,,,,,
Farsça-Türkçe,tur(Turkish),fas(Persian),,y,,,,http://data.europeana.eu/item/2021201/C4F0D203CBB6C2CC184141577119069C894AC72C,http://data.europeana.eu/item/2021201/B0E40C32CAEFA4A58B4250BFB14EC858B4D8818A,http://data.europeana.eu/item/2021201/4BE7DB58F19B82E2A8C7020BC714E2A76F67DB05,http://data.europeana.eu/item/2021201/F1BE9335EFEB2AFBB0F105C371105B13CAAE0B47,http://data.europeana.eu/item/2021201/378845713B9A9BAC439EB7EF716154F3D4C8E7CD,http://data.europeana.eu/item/2021201/EA65B3BED2E9FBBF4883C3C9A47E2A5EA8763A81,http://data.europeana.eu/item/2021201/8F47A17BEBDF72E17CAF40BFA4F0FC3682EE3C47,http://data.europeana.eu/item/2021201/EC27CD19435D490A421CAAAB721D5F1291806451,http://data.europeana.eu/item/2021201/B8656EBDCCDEE87CFA28E8A0494996D5BC6F93F2,http://data.europeana.eu/item/2021201/844AD0F7702285BA9E10CC4E1A8D08C7513416F9
Fr.,fra(French),,,y,,,,http://data.europeana.eu/item/04202/BibliographicResource_3000135608172,http://data.europeana.eu/item/04202/BibliographicResource_3000135630163,http://data.europeana.eu/item/04202/BibliographicResource_3000135633072,http://data.europeana.eu/item/04202/BibliographicResource_3000135652065,http://data.europeana.eu/item/04202/BibliographicResource_3000135675354,http://data.europeana.eu/item/04202/BibliographicResource_3000135676099,http://data.europeana.eu/item/04202/BibliographicResource_3000135700305,http://data.europeana.eu/item/04202/BibliographicResource_3000135702141,http://data.europeana.eu/item/04202/BibliographicResource_3000135718745,http://data.europeana.eu/item/04202/BibliographicResource_3000135737414
Fransızca-Türkçe,tur(Turkish),fra(French),,y,,,,http://data.europeana.eu/item/2021201/92222CE2DEE359D8342FCC112075602BC25DF02F,http://data.europeana.eu/item/2021201/7A08B1EE7AB946157177AB3C3F58AABF1ADF2895,http://data.europeana.eu/item/2021201/BC1DF556D1CAD0F222B3685DB8CD9D44C2552F06,http://data.europeana.eu/item/2021201/2995F374F00049CD862709242857E3A1EF34A67F,,,,,,
Français-latin-néerlandais,fra(French),nld(Dutch),lat(Latin),y,,,,http://data.europeana.eu/item/04202/BibliographicResource_3000135701530,,,,,,,,,
French ; English,fra(French),eng(English),,y,,,,http://data.europeana.eu/item/2022092/10796_00ED3459_D66A_4417_8B31_30378D9063E5_cho,http://data.europeana.eu/item/2022092/10796_01B9F5AC_C065_4920_8671_DBD12E4848C9_cho,http://data.europeana.eu/item/2022092/10796_01DD9EC0_A4B4_4109_A80C_B17C2ECB07E0_cho,http://data.europeana.eu/item/2022092/10796_02090667_FD23_4150_B390_0D311EF60631_cho,http://data.europeana.eu/item/2022092/10796_061FCEF4_4449_469D_9A2F_AA9A34926F99_cho,http://data.europeana.eu/item/2022092/10796_083A1A28_BE88_481F_911F_21263AE32F34_cho,http://data.europeana.eu/item/2022092/10796_083C44B8_DDDF_4E70_9DBE_000B10C70377_cho,http://data.europeana.eu/item/2022092/10796_085FC4DE_6BA5_43BF_B5CE_F6CC5940985B_cho,http://data.europeana.eu/item/2022092/10796_0B5224BA_5557_4FD1_8956_777FFCC53FB0_cho,http://data.europeana.eu/item/2022092/10796_0CDFFC92_4B92_4F57_A1EA_CD8BFD2F5033_cho
French ; English ; German,fra(French),deu(German),eng(English),y,,,,http://data.europeana.eu/item/2022092/10796_0E002FF5_0B0F_4543_85BE_BB8BB4BE9E0C_cho,http://data.europeana.eu/item/2022092/10796_0E41F420_E80E_4422_A840_8E0770597A9F_cho,http://data.europeana.eu/item/2022092/10796_154F5ACB_9245_4C8D_B885_1CF3DE5683BB_cho,http://data.europeana.eu/item/2022092/10796_253B41F1_116F_482D_AF4A_08FDD57FBF41_cho,http://data.europeana.eu/item/2022092/10796_3150FF32_DCB0_48EA_A649_C8C97B4A3E04_cho,http://data.europeana.eu/item/2022092/10796_3CB8CCE1_64C4_4842_8532_96A8DB56BAE4_cho,http://data.europeana.eu/item/2022092/10796_452C4F13_5929_436D_8D45_100FFED1C0DD_cho,http://data.europeana.eu/item/2022092/10796_458DAD1B_BA6A_40A0_9F39_F74854E88717_cho,http://data.europeana.eu/item/2022092/10796_5F8BF292_6FC7_4E94_997E_5C3932F11A46_cho,http://data.europeana.eu/item/2022092/10796_6871BBEB_BBDC_4B20_BE57_AFDE73B26BBA_cho
French ; English ; Spanish,fra(French),spa(Spanish),eng(English),y,,,,http://data.europeana.eu/item/2022092/10796_23F0EE28_8094_46B6_8BEA_605CF2B1CAFE_cho,http://data.europeana.eu/item/2022092/10796_354D06BE_DD2C_48DA_A235_F537635D3763_cho,http://data.europeana.eu/item/2022092/10796_7D00020B_F8F6_4670_8782_C963B05D76A3_cho,http://data.europeana.eu/item/2022092/10796_F4EE5874_06F4_4A52_83B1_1F5AA996CC38_cho,,,,,,
French ; Flemish ; German,fra(French),deu(German),vls(Flemish),y,,,,http://data.europeana.eu/item/2022092/10796_009A4656_C682_418E_A1C5_22E183653BDD_cho,http://data.europeana.eu/item/2022092/10796_01448627_A539_4540_9235_2AC5F1E484F6_cho,http://data.europeana.eu/item/2022092/10796_09D3EB9E_F776_49A8_9ACB_2007E6216EE1_cho,http://data.europeana.eu/item/2022092/10796_0DB18E2B_D170_4A85_9BD0_F31B15AD539A_cho,http://data.europeana.eu/item/2022092/10796_12D0BE2A_B955_45D0_857A_F2AA3415D0B6_cho,http://data.europeana.eu/item/2022092/10796_147ECEB1_21CA_4F00_8EA3_131C2B79EA40_cho,http://data.europeana.eu/item/2022092/10796_14D3EAB1_3677_4D62_97B1_39A0C8B2368E_cho,http://data.europeana.eu/item/2022092/10796_19213C32_A58A_4E6B_BCE7_B8BB778613A5_cho,http://data.europeana.eu/item/2022092/10796_256C6D11_38D7_4AA6_ABDA_A0E3A9429174_cho,http://data.europeana.eu/item/2022092/10796_264C62DE_0B84_4C53_BA22_1627127D8772_cho
French ; German,fra(French),deu(German),,y,,,,http://data.europeana.eu/item/2022092/10796_AD6A687F_DB62_41CF_A216_11F7B298DD34_cho,http://data.europeana.eu/item/2022092/10796_AE99E221_EE33_4BC9_AD6B_757A7BB76A90_cho,http://data.europeana.eu/item/2022092/10796_E6EBD47D_B421_4099_97C8_8AD931D355D6_cho,http://data.europeana.eu/item/2022092/10796_FB89009E_68ED_42AC_A483_3D55A72C3841_cho,,,,,,
French ; German ; English,fra(French),deu(German),eng(English),y,,,,http://data.europeana.eu/item/2022092/10796_32D815BF_B6DA_4C27_B74A_6BB88783969E_cho,http://data.europeana.eu/item/2022092/10796_4AA55C29_BEC3_426D_9E6B_5AB10E9C933F_cho,http://data.europeana.eu/item/2022092/10796_EEF80E6C_CC62_4700_85ED_3C755571C5CE_cho,,,,,,,
French ; Spanish,fra(French),spa(Spanish),,y,,,,http://data.europeana.eu/item/2022092/10796_ADFAEAA7_3503_4084_87BB_C6496D2753D0_cho,http://data.europeana.eu/item/2022092/10796_B85021DC_A866_4A65_83D6_E8C4CC7334F9_cho,http://data.europeana.eu/item/2022092/10796_BCCB4448_FB09_4E79_9CB3_4DD88EF7F4FE_cho,,,,,,,
French Czech,ces(Czech),fra(French),,y,,,,http://data.europeana.eu/item/09206/EUS_9394188FD60042579908A80984A032A0,http://data.europeana.eu/item/09206/EUS_AF9779BEEED04F7E9A96E824A2C2350C,,,,,,,,
French Danish Swedish,dan(Danish),swe(Swedish),fra(French),y,,,,http://data.europeana.eu/item/09210/EUS_2EAB0148E5184E84B64108D4E147D8CB,http://data.europeana.eu/item/09210/EUS_6C0D86160C5944F0ABF4190327DAC6F0,,,,,,,,
French Dutch; Flemish,fra(French),nld(Dutch),vls(Flemish),y,,,,http://data.europeana.eu/item/09206/EUS_2D638E4F27114DC2B0061CBE11ECF4D8,http://data.europeana.eu/item/09206/EUS_71117633875649DD837505C0D52D8C04,http://data.europeana.eu/item/09206/EUS_E77A1D9C3DED4372924445F1918FC0FB,http://data.europeana.eu/item/09206/EUS_EF14442F0AF346278BA97823D9A79571,http://data.europeana.eu/item/09206/EUS_5DBE46C16A604CC5B32D23798DD8DDF0,,,,,
French English,fra(French),eng(English),,y,,,,http://data.europeana.eu/item/09202/EUS_1621E745179245DFA9E82029A77E2EB1,http://data.europeana.eu/item/09206/EUS_124B56B4DA814D9BA57DA0BC916105C2,http://data.europeana.eu/item/09206/EUS_1A71F82A27C04459AE5B4E8BE86479B2,http://data.europeana.eu/item/09206/EUS_20BFD3D8DF514D40875B1D50534C0F39,http://data.europeana.eu/item/09206/EUS_43850A85177340229541C7F66E23F577,http://data.europeana.eu/item/09206/EUS_3F78EF8E1CF34F599788A7D281406595,http://data.europeana.eu/item/09206/EUS_4B1D9C2E303C4F75BE004C0FAE1C76EC,http://data.europeana.eu/item/09206/EUS_98EFBFB498E9417AAF5E7CB2F61F3097,http://data.europeana.eu/item/09206/EUS_84AA3E593B374CF3B9CD49022CF7827E,http://data.europeana.eu/item/09206/EUS_8B2B62D9667A495086EB35229A59F738
French German,fra(French),deu(German),,y,,,,http://data.europeana.eu/item/09206/EUS_07AE8436F47E4518BEAA8BAFFF201277,http://data.europeana.eu/item/09206/EUS_3AF662BBECA341ABB3FD488ECC9F11C6,http://data.europeana.eu/item/09206/EUS_A1FDE37427FC44F38F0DA4DED68DE4A8,http://data.europeana.eu/item/09206/EUS_E155276E39CC4DA692805B9FF36F89C2,http://data.europeana.eu/item/09206/EUS_F36C8C858935463B975C1E1BF7F28C6A,,,,,
French German English,fra(French),deu(German),eng(English),y,,,,http://data.europeana.eu/item/09202/EUS_8E28374249FC4B278E544D8B27847DC0,,,,,,,,,
French Italian,fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/09206/EUS_4F47F0309A58487595F372C26B46A3BB,http://data.europeana.eu/item/09206/EUS_5052D55D290D4064ACD55E504EAA5B76,http://data.europeana.eu/item/09206/EUS_9C25641248254F50ABE83A106459A994,http://data.europeana.eu/item/09206/EUS_C3853663529E442F8D9B27E15F72222C,http://data.europeana.eu/item/09206/EUS_F2B561E2E3CD4F87AB448B4F8AE03A43,,,,,
French Japanese,fra(French),jpn(Japanese),,y,,,,http://data.europeana.eu/item/09206/EUS_CB542D59194A4EA792D77B5F09A12240,,,,,,,,,
French Nepali,fra(French),nep(Nepali),,y,,,,http://data.europeana.eu/item/09206/EUS_2F03854AF25A4BDDA7D2424DD8ED547A,http://data.europeana.eu/item/09206/EUS_352734935BC645809EDDC7408718C988,http://data.europeana.eu/item/09206/EUS_3C64DADC8CB34B43823256ACC9C84BDA,,,,,,,
French Polish,fra(French),pol(Polish),,y,,,,http://data.europeana.eu/item/09206/EUS_50E24E75A2BD4AB693CE5E16D30C7A9F,,,,,,,,,
French Portuguese,por(Portuguese),fra(French),,y,,,,http://data.europeana.eu/item/09206/EUS_FD4CFD7994754A909093B9FADD7DD8AD,http://data.europeana.eu/item/09206/EUS_F4532BFA197C46FB89306511436FB5FE,,,,,,,,
French Romanian,ron(Romanian),fra(French),,y,,,,http://data.europeana.eu/item/09206/EUS_5D127AE02CFE48DE865643FD1CA4E4F4,http://data.europeana.eu/item/09215/EUS_4675C4F9D2A148FDB3897D2977CF0AC7,,,,,,,,
French Russian,rus(Russian),fra(French),,y,,,,http://data.europeana.eu/item/09206/EUS_9F599622322E4C86B9983E1AE7301707,http://data.europeana.eu/item/09206/EUS_8F2CE4A48D9742D8A536331DD8442CC1,,,,,,,,
French Swedish,swe(Swedish),fra(French),,y,,,,http://data.europeana.eu/item/09210/EUS_482F5E87DBC24D2F978BD455E4DB70FB,http://data.europeana.eu/item/09210/EUS_67E3D71EBB9C45D2809BAAD32A248DDB,,,,,,,,
